decision_id,record_type,occurrence_index,unit_id,section,source_path,source_line,target_path,target_line_start,target_line_end,segment_id,script,locale,chosen_rendering,decision_status,review_priority,accepted_reader_release,accepted_pdf_page,page_binding_status,expert_question
JV-D040,difficult_translation_or_source_decision,2,OLP-0075,editorial/ERRATA.md,upstream/content/first-order-logic/sequent-calculus/proving-things.tex,177,editorial/ERRATA.md,40,40,,Latn,jv-Latn-ID,"Restore both second-disjunct negations, following the requested end-sequent and every adjacent proof tree, and record the repair in the same paragraph.",contemporaneous_source_audit,P1-source-or-semantic-review,,,not_a_reader_body_occurrence,Do the two repaired prose candidates now match the De Morgan end-sequent and the proof trees without obscuring the intentionally failed branch?
JV-D041,difficult_translation_or_source_decision,1,OLP-0077,first-order-logic/sequent-calculus/proof-theoretic-notions,upstream/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,11,translation/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,9,14,OLP-0077-P004,Latn,jv-Latn-ID,"Name the sequent calculus, following the path, file identifiers, LK definitions and Cut proof, and record the correction inside the editorial note.",contemporaneous_source_audit,P1-source-or-semantic-review,,,pending_next_accepted_reader_pagination,Does the repaired editorial scope clearly identify this as the sequent-calculus proof-theoretic section?
JV-D041,difficult_translation_or_source_decision,2,OLP-0077,editorial/ERRATA.md,upstream/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,11,editorial/ERRATA.md,41,41,,Latn,jv-Latn-ID,"Name the sequent calculus, following the path, file identifiers, LK definitions and Cut proof, and record the correction inside the editorial note.",contemporaneous_source_audit,P1-source-or-semantic-review,,,not_a_reader_body_occurrence,Does the repaired editorial scope clearly identify this as the sequent-calculus proof-theoretic section?
JV-D042,difficult_translation_or_source_decision,1,OLP-0081,first-order-logic/sequent-calculus/soundness,upstream/content/first-order-logic/sequent-calculus/soundness.tex,156,translation/content/first-order-logic/sequent-calculus/soundness.tex,121,264,OLP-0081-P016,Latn,jv-Latn-ID,"Name the left-conjunction conclusion, following the case assignment and the immediately preceding satisfaction statement, and record the repair in the same paragraph.",contemporaneous_source_audit,P1-source-or-semantic-review,,,pending_next_accepted_reader_pagination,Does the repaired final sentence now close the induction case with exactly the displayed conclusion?
JV-D042,difficult_translation_or_source_decision,2,OLP-0081,editorial/ERRATA.md,upstream/content/first-order-logic/sequent-calculus/soundness.tex,156,editorial/ERRATA.md,42,42,,Latn,jv-Latn-ID,"Name the left-conjunction conclusion, following the case assignment and the immediately preceding satisfaction statement, and record the repair in the same paragraph.",contemporaneous_source_audit,P1-source-or-semantic-review,,,not_a_reader_body_occurrence,Does the repaired final sentence now close the induction case with exactly the displayed conclusion?
JV-D043,difficult_translation_or_source_decision,1,OLP-0081,first-order-logic/sequent-calculus/soundness,upstream/content/first-order-logic/sequent-calculus/soundness.tex,288,translation/content/first-order-logic/sequent-calculus/soundness.tex,266,364,OLP-0081-P017,Latn,jv-Latn-ID,"Use the right-premise sequent Pi sequent Lambda, following the displayed Cut tree and the two-case semantic argument, and record the repair in the same paragraph.",contemporaneous_source_audit,P1-source-or-semantic-review,,,pending_next_accepted_reader_pagination,Does the repaired formula express exactly the condition needed to satisfy the displayed right premise when A is true?
JV-D043,difficult_translation_or_source_decision,2,OLP-0081,editorial/ERRATA.md,upstream/content/first-order-logic/sequent-calculus/soundness.tex,288,editorial/ERRATA.md,42,42,,Latn,jv-Latn-ID,"Use the right-premise sequent Pi sequent Lambda, following the displayed Cut tree and the two-case semantic argument, and record the repair in the same paragraph.",contemporaneous_source_audit,P1-source-or-semantic-review,,,not_a_reader_body_occurrence,Does the repaired formula express exactly the condition needed to satisfy the displayed right premise when A is true?
JV-D044,difficult_translation_or_source_decision,1,OLP-0085,first-order-logic/natural-deduction/rules-and-proofs,upstream/content/first-order-logic/natural-deduction/rules-and-proofs.tex,33,translation/content/first-order-logic/natural-deduction/rules-and-proofs.tex,30,45,OLP-0085-P008,Latn,jv-Latn-ID,"Use sentence for the upper nodes, following both surrounding node-type statements, and record the repair in the same paragraph.",contemporaneous_source_audit,P1-source-or-semantic-review,,,pending_next_accepted_reader_pagination,Does the repaired node noun make the sentence-tree definition internally consistent without changing the rule condition?
JV-D044,difficult_translation_or_source_decision,2,OLP-0085,editorial/ERRATA.md,upstream/content/first-order-logic/natural-deduction/rules-and-proofs.tex,33,editorial/ERRATA.md,43,43,,Latn,jv-Latn-ID,"Use sentence for the upper nodes, following both surrounding node-type statements, and record the repair in the same paragraph.",contemporaneous_source_audit,P1-source-or-semantic-review,,,not_a_reader_body_occurrence,Does the repaired node noun make the sentence-tree definition internally consistent without changing the rule condition?
JV-D045,difficult_translation_or_source_decision,1,OLP-0087,first-order-logic/natural-deduction/quantifier-rules,upstream/content/first-order-logic/natural-deduction/quantifier-rules.tex,58,translation/content/first-order-logic/natural-deduction/quantifier-rules.tex,58,65,OLP-0087-P012,Latn,jv-Latn-ID,"State the rule-specific conclusion, existential-premise and open-assumption exclusions already given in the detailed clauses, and record the repair beside the summary.",contemporaneous_source_audit,P1-source-or-semantic-review,,,pending_next_accepted_reader_pagination,Does the revised summary distinguish the two eigenvariable conditions while retaining every required freshness restriction?
JV-D045,difficult_translation_or_source_decision,2,OLP-0087,editorial/ERRATA.md,upstream/content/first-order-logic/natural-deduction/quantifier-rules.tex,58,editorial/ERRATA.md,44,44,,Latn,jv-Latn-ID,"State the rule-specific conclusion, existential-premise and open-assumption exclusions already given in the detailed clauses, and record the repair beside the summary.",contemporaneous_source_audit,P1-source-or-semantic-review,,,not_a_reader_body_occurrence,Does the revised summary distinguish the two eigenvariable conditions while retaining every required freshness restriction?
JV-D046,difficult_translation_or_source_decision,1,OLP-0089,first-order-logic/natural-deduction/proving-things,upstream/content/first-order-logic/natural-deduction/proving-things.tex,133,translation/content/first-order-logic/natural-deduction/proving-things.tex,116,154,OLP-0089-P013,Latn,jv-Latn-ID,"Use negation elimination, following the identical partial tree and the rule definition, and record the repair immediately after the completed tree.",contemporaneous_source_audit,P1-source-or-semantic-review,,,pending_next_accepted_reader_pagination,"Does the corrected label now agree with the two premises, falsum conclusion and preceding partial derivation?"
JV-D046,difficult_translation_or_source_decision,2,OLP-0089,editorial/ERRATA.md,upstream/content/first-order-logic/natural-deduction/proving-things.tex,133,editorial/ERRATA.md,45,45,,Latn,jv-Latn-ID,"Use negation elimination, following the identical partial tree and the rule definition, and record the repair immediately after the completed tree.",contemporaneous_source_audit,P1-source-or-semantic-review,,,not_a_reader_body_occurrence,"Does the corrected label now agree with the two premises, falsum conclusion and preceding partial derivation?"
JV-D047,difficult_translation_or_source_decision,1,OLP-0089,first-order-logic/natural-deduction/proving-things,upstream/content/first-order-logic/natural-deduction/proving-things.tex,118,translation/content/first-order-logic/natural-deduction/proving-things.tex,116,154,OLP-0089-P013,Latn,jv-Latn-ID,Use right for that branch and record the directional repair in the same paragraph.,contemporaneous_source_audit,P1-source-or-semantic-review,,,pending_next_accepted_reader_pagination,Does the repaired direction identify the branch containing the B assumption unambiguously?
JV-D047,difficult_translation_or_source_decision,2,OLP-0089,editorial/ERRATA.md,upstream/content/first-order-logic/natural-deduction/proving-things.tex,118,editorial/ERRATA.md,45,45,,Latn,jv-Latn-ID,Use right for that branch and record the directional repair in the same paragraph.,contemporaneous_source_audit,P1-source-or-semantic-review,,,not_a_reader_body_occurrence,Does the repaired direction identify the branch containing the B assumption unambiguously?
JV-D048,difficult_translation_or_source_decision,1,OLP-0090,first-order-logic/natural-deduction/proving-things-quant,upstream/content/first-order-logic/natural-deduction/proving-things-quant.tex,39,translation/content/first-order-logic/natural-deduction/proving-things-quant.tex,20,90,OLP-0090-P007,Latn,jv-Latn-ID,"Restore the negated existential premise, following the requested implication and every proof tree, and note that its constant set is unchanged.",contemporaneous_source_audit,P1-source-or-semantic-review,,,pending_next_accepted_reader_pagination,Does the restored negation make the eigenvariable discussion agree with the proof while preserving the same freshness result?
JV-D048,difficult_translation_or_source_decision,2,OLP-0090,editorial/ERRATA.md,upstream/content/first-order-logic/natural-deduction/proving-things-quant.tex,39,editorial/ERRATA.md,46,46,,Latn,jv-Latn-ID,"Restore the negated existential premise, following the requested implication and every proof tree, and note that its constant set is unchanged.",contemporaneous_source_audit,P1-source-or-semantic-review,,,not_a_reader_body_occurrence,Does the restored negation make the eigenvariable discussion agree with the proof while preserving the same freshness result?
JV-D049,difficult_translation_or_source_decision,1,OLP-0098,first-order-logic/tableaux/tableaux,upstream/content/first-order-logic/tableaux/tableaux.tex,15,translation/content/first-order-logic/tableaux/tableaux.tex,15,19,OLP-0098-P006,Latn,jv-Latn-ID,"Name tableaux as the proof system, following the chapter path, tag name and thirteen imported tableau sections.",contemporaneous_source_audit,P1-source-or-semantic-review,,,pending_next_accepted_reader_pagination,Does the repaired guidance now identify the tag-controlled proof system without changing its scope?
JV-D049,difficult_translation_or_source_decision,2,OLP-0098,editorial/ERRATA.md,upstream/content/first-order-logic/tableaux/tableaux.tex,15,editorial/ERRATA.md,47,47,,Latn,jv-Latn-ID,"Name tableaux as the proof system, following the chapter path, tag name and thirteen imported tableau sections.",contemporaneous_source_audit,P1-source-or-semantic-review,,,not_a_reader_body_occurrence,Does the repaired guidance now identify the tag-controlled proof system without changing its scope?
JV-D050,difficult_translation_or_source_decision,1,OLP-0101,first-order-logic/tableaux/quantifier-rules,upstream/content/first-order-logic/tableaux/quantifier-rules.tex,80,translation/content/first-order-logic/tableaux/quantifier-rules.tex,82,114,OLP-0101-P014,Latn,jv-Latn-ID,"State that there is no eigenvariable restriction on the choice of a closed term, retaining both the closure requirement and the intended contrast with fresh-constant rules.",contemporaneous_source_audit,P1-source-or-semantic-review,,,pending_next_accepted_reader_pagination,Does the qualification clearly preserve arbitrary choice among closed terms while distinguishing the eigenvariable rules?
JV-D050,difficult_translation_or_source_decision,2,OLP-0101,editorial/ERRATA.md,upstream/content/first-order-logic/tableaux/quantifier-rules.tex,80,editorial/ERRATA.md,48,48,,Latn,jv-Latn-ID,"State that there is no eigenvariable restriction on the choice of a closed term, retaining both the closure requirement and the intended contrast with fresh-constant rules.",contemporaneous_source_audit,P1-source-or-semantic-review,,,not_a_reader_body_occurrence,Does the qualification clearly preserve arbitrary choice among closed terms while distinguishing the eigenvariable rules?
